Wavelength,Trans_25km,Trans_26km,Trans_27km,Trans_28km,Trans_29km,Trans_30km,Trans_31km,Trans_32km,Trans_33km,Trans_34km,Trans_35km,Trans_36km,Trans_37km,Trans_38km,Trans_39km,Trans_40km,Trans_41km,Trans_42km,Trans_43km,Trans_44km,Trans_45km
210.99999999999824,0.038928059280661495,0.059612634831416975,0.0880846733020326,0.12558828231794086,0.17277659577157922,0.22935488875209983,0.29485144313648326,0.3684290788222886,0.4474660646980295,0.528228763528338,0.6060938821241086,0.6810279434334178,0.7549967210243934,0.8258103854140274,0.8911910075142105,0.9488913133940744,1.0,1.0,1.0,1.0,1.0
211.09999999999823,0.03805131373720603,0.058429395953671165,0.08655773045914497,0.12370673017032936,0.1705666333027322,0.22688636076479232,0.29222135749932365,0.3657453556054972,0.4448454628251148,0.5257789177841025,0.6038944056680386,0.6791378262497679,0.7534696858570087,0.8246784349936102,0.8904602183881581,0.9485396197767689,1.0,1.0,1.0,1.0,1.0
211.19999999999823,0.03719431364993074,0.05726964194896023,0.0850572558914698,0.12185336590452625,0.16838493670627588,0.22444439986491901,0.2896147309167692,0.36308117998629985,0.44224020751969945,0.5233404331652337,0.6017029102580663,0.6772529543193965,0.751945738824748,0.8235480358884403,0.8897300283678599,0.9481880564446237,1.0,1.0,1.0,1.0,1.0
211.29999999999822,0.03635661434296397,0.056132906710233535,0.08358279081430608,0.12002776725302651,0.16623114447464243,0.22202872014490596,0.28703135415827,0.3604364095939095,0.4396502089167584,0.520913256988812,0.5995193669366776,0.6753733130877702,0.7504248736832664,0.8224191859728351,0.8890004369622893,0.9478366233494047,1.0,1.0,1.0,1.0,1.0
211.39999999999822,0.03553778115432121,0.05501873338092967,0.08213388439488034,0.11822951827377548,0.16410489972353579,0.21963903877385837,0.2844710198592821,0.3578109030944004,0.4370753776774603,0.5184973368162005,0.5973437468514076,0.6734988880407474,0.7489070842008443,0.8212918831240291,0.8882714436808212,0.9474853204428834,1.0,1.0,1.0,1.0,1.0
211.4999999999982,0.03473738921040723,0.05392667417139919,0.08071009361453267,0.11645820925543353,0.16200585013281815,0.21727507596446816,0.28193352250463166,0.3552045201831521,0.4345156249860611,0.5160926204518872,0.5951760212544667,0.6716296647044491,0.7473923641583652,0.8201661252221634,0.8875430480332362,0.9471341476768649,1.0,1.0,1.0,1.0,1.0
211.5999999999982,0.0339550232055941,0.05285629017896436,0.07931098313327468,0.11471343662402937,0.15993364788812645,0.21493655494024283,0.2794186584120061,0.3526171215773489,0.43197086254685907,0.5136990559423925,0.5930161615023622,0.6697656286451634,0.745880707349283,0.8190419101502817,0.88681524952972,0.9467831050031585,1.0,1.0,1.0,1.0,1.0
211.6999999999982,0.03301948048987595,0.05157336565307547,0.0776304060739244,0.11261329963251913,0.15743426037334182,0.21210985532746182,0.27637223542967226,0.34947674426832503,0.42887689706754334,0.510784510671157,0.5903827731650447,0.6674903149595024,0.7440335427748913,0.8176667910171793,0.8859241610146129,0.9463529015935819,1.0,1.0,1.0,1.0,1.0
211.7999999999982,0.031944476860000674,0.05009449684761147,0.07568737086776622,0.11017835474078663,0.15452861411958183,0.20881495575491443,0.2728121702188202,0.3457985263598835,0.42524576057890984,0.5073579883965071,0.5872822396751484,0.6648079529541764,0.7418533792110561,0.8160420369862428,0.8848702758975889,0.9458436454307829,1.0,1.0,1.0,1.0,1.0
211.8999999999982,0.03090447036905567,0.04865803290077204,0.07379296630736513,0.10779605613814866,0.15167659244267206,0.2055712360884945,0.26929796094810765,0.3421590189338272,0.4216453653642052,0.5039544506403701,0.5841979879076578,0.6621363690889323,0.7396796031190347,0.8144205108885656,0.8838176441531468,0.9453346631742587,1.0,1.0,1.0,1.0,1.0
211.99999999999818,0.02989832171711758,0.0472627579530703,0.07194597531039035,0.10546526560630033,0.14887720573583385,0.20237790139111825,0.265829016998611,0.3385578146176951,0.41807545118555334,0.5005737432386504,0.5811299323705965,0.6594755200601468,0.7375121957871762,0.812802206312246,0.8827662642910424,0.9448259546767549,1.0,1.0,1.0,1.0,1.0
212.09999999999818,0.028912538910260785,0.04589082025326998,0.07012378586464155,0.1031585305746842,0.14609841721543193,0.19919881902451553,0.2623660022824645,0.33495389048507634,0.4144950764390335,0.49717675810069006,0.5780422243710338,0.6567939614301945,0.7353251989763192,0.8111674303915755,0.88170309550049,0.9443110656675412,1.0,1.0,1.0,1.0,1.0
212.19999999999817,0.02795925724171842,0.044558705327417146,0.06834774529194566,0.10090224600507461,0.1433714920295589,0.19606967296835964,0.2589480983535571,0.3313883273951439,0.41094536165927437,0.4938028237227433,0.5749709207726056,0.6541233053967599,0.7331446865753899,0.8095359419065647,0.8806412068247167,0.9437964571099418,1.0,1.0,1.0,1.0,1.0
212.29999999999816,0.027037405195126787,0.04326525730172638,0.06661668487567454,0.09869530855138374,0.14069546225027313,0.19298967887771193,0.2555747176135099,0.3278607170500103,0.4074260443130645,0.4904517837026036,0.5719159344296616,0.651463507637112,0.7309706393607179,0.8079077342475065,0.8795805967227872,0.9432821288512718,1.0,1.0,1.0,1.0,1.0
212.39999999999816,0.026145946579103192,0.04200935385075622,0.06492946549553051,0.09653663899642426,0.13806937801318353,0.18995806472657642,0.25224528011734476,0.3243706554972478,0.40393686411503554,0.48712348269918604,0.5688771786594561,0.6488145240086632,0.7288030381656154,0.8062828008179809,0.8785212636556092,0.9427680807389337,1.0,1.0,1.0,1.0,1.0
212.49999999999815,0.025283879362723603,0.040789905223736767,0.06328497687809148,0.09442518172426377,0.13549230718037458,0.1869740706144441,0.24895921347382083,0.32091774308365056,0.4004775630084246,0.48381776642534363,0.5658545672396927,0.6461763105482972,0.7266418638802375,0.8046611350348437,0.8774632060859602,0.9422543126204157,1.0,1.0,1.0,1.0,1.0
212.59999999999815,0.02445023454938965,0.039605853299154656,0.061682136866330464,0.09235990420411982,0.13296333500960478,0.18403694857585,0.24571595274704147,0.3175015844094689,0.39704788514597794,0.4805344816406927,0.5628480144060711,0.6435488234715667,0.7244870974513546,0.8030427303281689,0.8764064224784486,0.9417408243432833,1.0,1.0,1.0,1.0,1.0
212.69999999999814,0.023644075087814676,0.03845617066677264,0.06011989070763087,0.09033979648553213,0.13048156382968082,0.1811459623929317,0.2425149403593589,0.3141217882831542,0.39364757687105584,0.47727347614453647,0.559857434849862,0.6409320191720213,0.722338719882214,0.8014275801412337,0.8753509112995368,0.9412276157551881,1.0,1.0,1.0,1.0,1.0
212.79999999999814,0.02286449481891152,0.037339859736292794,0.05859721035983247,0.08836387070458561,0.12804611272189875,0.17830038741094004,0.23935562599554655,0.31077796767656923,0.3902763866988609,0.4740345987687949,0.5568827437154924,0.6383258542204746,0.7201967122323977,0.7998156779305108,0.874296671017538,0.9407146867038654,1.0,1.0,1.0,1.0,1.0
212.89999999999813,0.02211061745739546,0.036255951871888396,0.057113093814848095,0.08643116060091696,0.12565611720741177,0.1754995103566219,0.23623746650819635,0.3074697396806733,0.3869340652978401,0.47081769937099677,0.5539238565981158,0.6357302853642631,0.7180610556176131,0.7982070171656223,0.8732437001026029,0.9402020370371275,1.0,1.0,1.0,1.0,1.0
212.99999999999812,0.021381595606957772,0.035203506551850866,0.055666564439406374,0.08454072104529335,0.12331072894044799,0.17274262915947927,0.23315992582436915,0.3041967254616962,0.383620365471265,0.4676226288273379,0.5509806895412455,0.6331452695265455,0.7159317312095499,0.7966015913293134,0.8721919970267318,0.9396896666028826,1.0,1.0,1.0,1.0,1.0
213.09999999999812,0.020679486871620283,0.03418564259237938,0.054262053378623124,0.08269848362081247,0.12101747092365406,0.17003885109055933,0.2301335126482805,0.3009704019960998,0.38034716452911754,0.4644610561371784,0.5480641700283982,0.6305805536501894,0.7138168971670509,0.7950056593409824,0.8711457438528294,0.9391796597351398,1.0,1.0,1.0,1.0,1.0
213.1999999999981,0.02000043241552571,0.03319720762177637,0.05289297764612199,0.08089638869755045,0.1187668593314338,0.16737739037835864,0.22714637993929013,0.29777829484597435,0.3771018898647193,0.46132085700589265,0.5451630872193607,0.6280262257077001,0.7117083094461272,0.7934129241363881,0.8701007454129658,0.9386699295297803,1.0,1.0,1.0,1.0,1.0
213.2999999999981,0.019343675263513164,0.0322373508101598,0.05155844326086455,0.07913356160913244,0.11655810113312523,0.16475758474233346,0.22419801789816685,0.29462004115847595,0.3738843032336153,0.45820188695055497,0.5422773594172591,0.6254822436290224,0.7096059496002085,0.791823379313212,0.8690570002027599,0.9381604758367954,1.0,1.0,1.0,1.0,1.0
213.3999999999981,0.01870848329432352,0.03130524592519811,0.050257578794618424,0.0774091467463977,0.11439041804407978,0.162178782266263,0.22128792334166478,0.2914952819284259,0.3706941684236958,0.4551040024648401,0.5394069053575399,0.6229485655144489,0.7075097992371728,0.790237018481932,0.868014506719637,0.9376512985062623,1.0,1.0,1.0,1.0,1.0
213.4999999999981,0.018094148424603853,0.030400090621030433,0.04898953480304696,0.07572230714222009,0.11226304625150847,0.1596403412360934,0.21841559961671697,0.2884036619575696,0.36753125123791,0.4520270610124588,0.5365516442057221,0.6204251496339612,0.7054198400192325,0.7886538352658455,0.866973263462823,0.9371423973883337,1.0,1.0,1.0,1.0,1.0
213.5999999999981,0.017499985819691467,0.02952110574772801,0.047753483271126246,0.07407222406533655,0.11017523614537146,0.15714162998025416,0.2155805565156443,0.2853448298141521,0.36439531947703696,0.4489709210205646,0.5337114955550768,0.617911954426522,0.7033360536627403,0.7870738233010149,0.8659332689333499,0.9366337723332526,1.0,1.0,1.0,1.0,1.0
213.69999999999808,0.016925333130316345,0.028667534680728482,0.04654861707256803,0.0724580966230528,0.10812625205431502,0.1546820267125266,0.21278231019254185,0.2823184377930105,0.36128614292264977,0.4459354418732484,0.5308863794243793,0.6154089384993854,0.7012584219380283,0.7854969762362277,0.8648945216340291,0.936125423191333,1.0,1.0,1.0,1.0,1.0
213.79999999999808,0.016369549754359985,0.02783864266965038,0.04537414944287264,0.07087914137259246,0.10611537198649457,0.15226091937734748,0.21002038308071744,0.2793241418760577,0.3582034933202338,0.44292048390508415,0.5280762162556615,0.6129160606274331,0.6991869266692678,0.7839232877330107,0.8638570200694892,0.9356173498129853,1.0,1.0,1.0,1.0,1.0
213.89999999999807,0.01581735705180523,0.027011771933746938,0.04419811199688491,0.06929250258708208,0.10408809425012375,0.14981267067457468,0.207219786093686,0.27628049063169574,0.355063338382019,0.43984367887071674,0.5252040671687115,0.6103649246622269,0.6970646100786031,0.7823093917197728,0.8627921082319271,0.9350954856453236,1.0,1.0,1.0,1.0,1.0
213.99999999999807,0.015203772004281604,0.02608912862491643,0.04288073314489864,0.06750868296312373,0.10180105453311178,0.1470417047304778,0.20404039492382806,0.2728158255544531,0.3514803417892243,0.4363258031413544,0.5219145792887308,0.6074388166494763,0.6946271435215884,0.7804536635516168,0.8615663513062546,0.9344942512260317,1.0,1.0,1.0,1.0,1.0
214.09999999999806,0.014605620805013698,0.02518576761643075,0.04158563285347713,0.06574834107301218,0.09953597022299215,0.14428775888527717,0.2008701201940754,0.269350940907101,0.3478878535997195,0.4327907309793004,0.5186028007203755,0.6044881017203811,0.6921655592853453,0.778577077891755,0.8603253275965065,0.9338848708809516,1.0,1.0,1.0,1.0,1.0
214.19999999999806,0.014031001321473755,0.024313685040254454,0.04032964593168153,0.06403389928712194,0.09732128169679088,0.1415853888818698,0.19774910063589626,0.265930059031907,0.34433208172609786,0.42928429741495616,0.5153120349742697,0.6015517187663081,0.6897126971492564,0.776705003673867,0.8590860910394733,0.9332758877116798,1.0,1.0,1.0,1.0,1.0
214.29999999999805,0.013478987834626354,0.023471797941207757,0.039111591167936645,0.06236416083852883,0.09515586775789858,0.1389336288621807,0.19467657103871105,0.2625526211456874,0.3408126509429132,0.425806270457233,0.5120421487385705,0.5986295981824982,0.6872685262124424,0.7748374300539991,0.8578486390622048,0.9326673014594851,1.0,1.0,1.0,1.0,1.0
214.39999999999804,0.012948691041061673,0.022659060857771595,0.037930323021296744,0.06073796016247358,0.09303863215261257,0.13633153105470855,0.1916517780792691,0.2592180755606842,0.337329189859095,0.42235641999418144,0.5087930095471376,0.5957216707022098,0.6848330156834852,0.7729743462142393,0.8566129690954323,0.9320591118657932,1.0,1.0,1.0,1.0,1.0
214.49999999999804,0.012439256620546344,0.02187446452405139,0.036784730544299975,0.05915416208289563,0.09096850301526872,0.13377816543585913,0.18867398013698908,0.25592587759447427,0.333881330878766,0.41893451777775514,0.5055644857741605,0.5928278673950569,0.6824061348800441,0.7711157413626948,0.855379078573598,0.9314513186722024,1.0,1.0,1.0,1.0,1.0
214.59999999999803,0.011949863859919243,0.021117034616678347,0.035673736338351934,0.05761166102018101,0.08894443232572136,0.13127261939762538,0.18574244711218965,0.25267548948103746,0.3304687101624853,0.41554033740874025,0.50235644662884,0.5899481196653965,0.6799878532284602,0.7692616047333825,0.8541469649348336,0.9308439216204853,1.0,1.0,1.0,1.0,1.0
214.69999999999803,0.01147972433111397,0.02038583054508579,0.034596295540641184,0.056109380219547624,0.08696539537887538,0.1288139974214648,0.18285646024709845,0.24946638028290605,0.3270909675888254,0.41217365432174397,0.4991687621500707,0.587082359250691,0.6775781402633907,0.7674119255862176,0.8529166256209605,0.9302369204525751,1.0,1.0,1.0,1.0,1.0
214.79999999999802,0.011028080621182844,0.019679944283670613,0.033551394841656416,0.05464627099956126,0.0850303902660341,0.1264014207583118,0.18001531194968656,0.2462980258044842,0.32374774671640644,0.4088342457703575,0.49600130320118224,0.5842305182198789,0.6751769656273932,0.7655666932069087,0.8516880580774706,0.9296303149105712,1.0,1.0,1.0,1.0,1.0
214.89999999999802,0.010594205112274878,0.018998499244382114,0.032538051532366496,0.05322131202023766,0.08313843736777961,0.12403402711457047,0.17721830562022226,0.24316990850644474,0.32043869474629183,0.4055218908124422,0.4928539414647299,0.5813925289717927,0.6727842990705707,0.7637258969069166,0.8504612597535508,0.92902410473675,1.0,1.0,1.0,1.0,1.0
214.999999999998,0.010177398809602431,0.018340649188339588,0.03155531258016967,0.05183350857022192,0.08128857885813125,0.1217109703439819,0.17446475548050888,0.24008151742119882,0.31716346248476707,0.4022363702954938,0.48972654943728483,0.5785683242335441,0.6704001104501989,0.761889526023406,0.849236228102048,0.9284182896735502,1.0,1.0,1.0,1.0,1.0
215.099999999998,0.009792310392247542,0.017729094159061203,0.030636437834297075,0.050529011949712356,0.07954165706508227,0.11950889314223219,0.1718467152620039,0.2371374118833213,0.3140343198359223,0.3990917190678675,0.48672903398580425,0.5758584383472868,0.6681104915280903,0.7601249814310432,0.8480587915911948,0.9278360435124005,1.0,1.0,1.0,1.0,1.0
215.199999999998,0.009421792229409195,0.0171379301179408,0.029744319063715385,0.04925734409547638,0.07783227534465231,0.11734665521166257,0.16926795934912245,0.2342294074111184,0.3109360472118956,0.3959716505457294,0.4837498640706088,0.5731612436232357,0.6658286913269695,0.7583645228442533,0.846882987142505,0.9272541623169968,1.0,1.0,1.0,1.0,1.0
215.299999999998,0.009065293060632695,0.01656647719964807,0.02887817721740881,0.048017678883173376,0.07615962702951008,0.11522353583279489,0.1667278983067439,0.23135706135642178,0.3078683400911568,0.39287597257353074,0.4807889274225038,0.5704766806313671,0.6635546831504996,0.756608140803032,0.8457088124943215,0.926672645858682,1.0,1.0,1.0,1.0,1.0
215.399999999998,0.008722282481394164,0.016014078205612115,0.02803725592690198,0.04680921097660267,0.07452292278524476,0.11313882732374667,0.16422595154331548,0.22851993649818747,0.30483089695596516,0.38980449449764126,0.4778461124592969,0.567804690219949,0.6612884403934858,0.7548558258692846,0.8445362653881276,0.9260914939089485,1.0,1.0,1.0,1.0,1.0
215.49999999999798,0.00839225015408356,0.01548009784833878,0.027220820845868826,0.045631155304616616,0.07292139023793515,0.11109183480437884,0.16176154717815927,0.22571760097594923,0.3018234192627295,0.3867570271545874,0.47492130828157736,0.5651452135141943,0.6590299365415636,0.75310756862676,0.8433653435685335,0.9255107062394297,1.0,1.0,1.0,1.0,1.0
215.59999999999798,0.008074705048839812,0.014963922020925674,0.026428159008976704,0.04448274655121543,0.07135427360975058,0.10908187596474084,0.159334121910797,0.22294962822410153,0.29884561141267335,0.3837333828594063,0.47201440466853806,0.562498191914989,0.6567791451708896,0.7513633596810038,0.8421960447832652,0.9249302826218917,1.0,1.0,1.0,1.0,1.0
215.69999999999797,0.007769174713102835,0.014464957090925726,0.025658578209388765,0.043363238658455684,0.06982083336235859,0.10710828083768954,0.15694312089222634,0.22021559690699727,0.2958971807228065,0.3807333753941203,0.4691252920738526,0.5598635670976142,0.6545360399478353,0.7496231896593092,0.8410283667831792,0.9243502228282574,1.0,1.0,1.0,1.0,1.0
215.79999999999797,0.007475204568800157,0.013982629217753454,0.02491140639439469,0.042271904341876575,0.06832034584800895,0.10517039157562384,0.15458799759812294,0.21751509085481938,0.29297783739715294,0.377756819996244,0.4662538616215171,0.5572412810104346,0.6523005946286752,0.7478870492106765,0.8398623073222546,0.9237705266305921,1.0,1.0,1.0,1.0,1.0
215.89999999999796,0.007192357236120176,0.013516383692846117,0.024185991078631865,0.041208034618110845,0.06685210296809907,0.10326756223125026,0.15226821370394178,0.2148476990002412,0.2900872944982653,0.37480353334740063,0.4634000051017434,0.5546312758736118,0.6500727830592575,0.7461549290057253,0.8386978641575618,0.923191193801091,1.0,1.0,1.0,1.0,1.0
215.99999999999795,0.006920211882868613,0.01306568430182389,0.023481698774394856,0.04017093834439072,0.06541541183909574,0.101399158542336,0.14998323896191815,0.21221301531589298,0.2872252679190595,0.37187333356207347,0.4605636149669239,0.552033494177884,0.6478525791747468,0.7444268197366948,0.8375350350492906,0.9226122241121022,1.0,1.0,1.0,1.0,1.0
216.09999999999795,0.006656453950612165,0.012626941827429725,0.022793252066581355,0.03915324909023609,0.06400048369455749,0.09955273010102467,0.14771794365172014,0.20959362210546512,0.284372789716375,0.36894668667067804,0.4577256246059293,0.5494302923291948,0.6456247091576767,0.7426906448228556,0.836365536939711,0.9220293983170531,1.0,1.0,1.0,1.0,1.0
216.19999999999794,0.006398803054706218,0.012196339361848255,0.022114601582439553,0.038145924334747415,0.06259463504466084,0.0977116994001128,0.14545205801149128,0.20696612933585837,0.2815044275640047,0.3659975425856464,0.4548608285030522,0.546798618974341,0.6433695306815626,0.7409311930322676,0.8351792150422905,0.9214377174619992,1.0,1.0,1.0,1.0,1.0
216.29999999999794,0.006079504495666889,0.011660090646499916,0.021265574528533764,0.0368802889833042,0.06082107073797261,0.09537991011140268,0.14257137681833204,0.2036145262011055,0.2778347752871851,0.36221491633461017,0.45117849579294994,0.5434096566871847,0.6404605019209867,0.7386581478561046,0.833644478224421,0.920671307995588,1.0,1.0,1.0,1.0,1.0
216.39999999999793,0.005776138232719472,0.011147418743765012,0.020449142006344297,0.03565664388245169,0.05909775626663152,0.09310376352594646,0.13974774420305602,0.2003171953411567,0.2742129567258967,0.35847138090905806,0.44752597080614287,0.5400416963776358,0.6375646247728481,0.7363920747863998,0.832112560947596,0.919905535674219,1.0,1.0,1.0,1.0,1.0
216.49999999999793,0.005487909310079675,0.010657287113848406,0.019664052752391012,0.03447359597883449,0.057423267990512956,0.09088193193346063,0.1369800304510528,0.1970732579852736,0.27063834841404966,0.35476653236384165,0.4439030122767677,0.5366946079066037,0.6346818397869196,0.7341329524412761,0.8305834580332,0.9191403999684787,1.0,1.0,1.0,1.0,1.0
216.59999999999792,0.005214062435439176,0.010188704785895127,0.018909103535517353,0.033329798432340935,0.05579622260092706,0.0887131193028917,0.13426712821776618,0.19388184959076638,0.2671103350112695,0.3510999709276607,0.440309380891614,0.5333682619413198,0.6318120877816883,0.7318807595044283,0.8290571643121408,0.9183759003493928,1.0,1.0,1.0,1.0,1.0
216.6999999999979,0.004953880001075057,0.009740724354746008,0.01818313731315224,0.03222394908309322,0.05421527597809377,0.0865960605265834,0.13160795208574766,0.19074211961263415,0.26362830919698177,0.3474713009599293,0.43674483927431407,0.5300625299503469,0.6289553098431284,0.7296354747249052,0.827533674624803,0.9176120362884193,1.0,1.0,1.0,1.0,1.0
216.7999999999979,0.0047066802036866496,0.009312440065754095,0.01748504145834154,0.03115478896929149,0.052679122080986636,0.0845295206824919,0.12900143813050652,0.18765323127695768,0.26019167156590506,0.3438801309081033,0.4332091519696783,0.5267772841986131,0.6261114473234953,0.7273970769169256,0.826012983821055,0.9168488072574603,1.0,1.0,1.0,1.0,1.0
216.8999999999979,0.004471815258033339,0.008902985983789795,0.016813746054832584,0.03012110089422001,0.05118649186861836,0.08251229431398426,0.1264465434949285,0.18461436135793888,0.25679983052489813,0.3403260732654336,0.4297020854281304,0.5235123977424607,0.6232804418401079,0.7251655449596563,0.8244950867602087,0.9160862127288496,1.0,1.0,1.0,1.0,1.0
216.9999999999979,0.004248669699695174,0.008511534242736093,0.01616822225760029,0.029121708040790884,0.04973615225188988,0.080543204726836,0.12394224597214697,0.18162469995856984,0.2534522021911564,0.33680874452919296,0.4262234079903174,0.5202677444247845,0.6204622352741824,0.7229408577970434,0.8229799783110425,0.9153242521753744,1.0,1.0,1.0,1.0,1.0
217.0999999999979,0.004038380281404502,0.00814023519559257,0.015552208178056724,0.0281626267839067,0.04833713140677709,0.07863498805542281,0.12150540118847751,0.17870501417344908,0.250172643666549,0.3333537552189448,0.42279891971135286,0.5170677983751013,0.6176784523303558,0.7207404006552778,0.8214797426446419,0.9145691453920503,1.0,1.0,1.0,1.0,1.0
217.19999999999789,0.0038384988100677404,0.007785132674885337,0.014959663381097806,0.027235129981247188,0.04697746140603168,0.07677197806669779,0.11911646469412179,0.17583226042917421,0.24693551818833956,0.32993420447929744,0.419401943001183,0.5138875317561653,0.6149071575576063,0.7185466400278745,0.819982241113337,0.9138146612305555,1.0,1.0,1.0,1.0,1.0
217.29999999999788,0.0036485101805012973,0.007445520197154567,0.014389693759101934,0.02633817754319395,0.04565603546840344,0.07495310384871147,0.11677449466942678,0.17300568437229272,0.2437402767689122,0.326549728837532,0.41603225685775863,0.5107268235537307,0.6121482949407646,0.7163595555392446,0.8184874687355257,0.9130607991777729,1.0,1.0,1.0,1.0,1.0
217.39999999999787,0.003467924779877364,0.007120722094082731,0.013841439265697341,0.025470763629101213,0.044371777940367306,0.07317731985721135,0.11447856780869137,0.17022454377353757,0.2405863775228122,0.3231999685485631,0.4126896420541837,0.5075855534976064,0.609401808715858,0.7141791268757581,0.8169954205386467,0.9123075587209928,1.0,1.0,1.0,1.0,1.0
217.49999999999787,0.003296277226165741,0.0068100921684662,0.013314072618248607,0.024631915519570335,0.04312364342071629,0.07144360531476804,0.11222777895624511,0.16748810833296793,0.23747328557486821,0.31988456755672046,0.4093738811244827,0.5044636020571198,0.6066676433690305,0.7120053337856147,0.8155060915592173,0.9115549393479466,1.0,1.0,1.0,1.0,1.0
217.59999999999786,0.0031331251690051255,0.0065130124088054004,0.012806798049766204,0.023820692525853733,0.04191061590976847,0.06975096362412796,0.11002124074968062,0.16479565948825228,0.23440047296950506,0.31660317345789574,0.40608475834942254,0.5013608504365198,0.6039457436353786,0.7098381560785936,0.8140194768427887,0.9108029405467674,1.0,1.0,1.0,1.0,1.0
217.69999999999786,0.0029780481499143106,0.006228891759957167,0.01231885010835979,0.023036184935169877,0.04073170798250571,0.06809842179547244,0.10785808327011068,0.16214649022604055,0.2313674185812489,0.31335543746213335,0.4028220597425306,0.49827718057051823,0.6012360544978661,0.707677573625918,0.8125355714439365,0.9100515618060242,1.0,1.0,1.0,1.0,1.0
217.79999999999785,0.00283064651890696,0.005957164947404181,0.011849492502422088,0.02227751299074276,0.03958595998495954,0.06648502988722967,0.10573745369927927,0.15953990489634612,0.22837360802635767,0.31014101435653213,0.39958557303614173,0.49521247511975564,0.5985385211862068,0.7055235663600448,0.8110543704262497,0.9093008026146989,1.0,1.0,1.0,1.0,1.0
217.89999999999785,0.0026905404047184948,0.005697291352802131,0.011398016989800778,0.021543825905423135,0.0384724392531955,0.06490986046013247,0.10365851598341848,0.15697521902991637,0.22541853357560715,0.3069595624685733,0.3963750876675963,0.49216661746634094,0.5958530891757411,0.7033761142744631,0.809575868862299,0.908550662462201,1.0,1.0,1.0,1.0,1.0
217.99999999999784,0.002557368735993273,0.005448753938570705,0.010963742309287308,0.020834300907792324,0.03739023935426931,0.0633720080442202,0.10162045050372849,0.1544517591585621,0.22250169406822815,0.3038107436298263,0.39319039476556006,0.4891394917094402,0.5931797041863572,0.7012351974235561,0.8081000618336459,0.9078011408383563,1.0,1.0,1.0,1.0,1.0
218.09999999999783,0.002430437147775551,0.005210420022595417,0.01054492681759179,0.020146407910132596,0.036335874207393634,0.06186688668868856,0.09961749235711201,0.15196264876338667,0.2196153264527518,0.3006862790784466,0.39002315038597735,0.48612314576928095,0.5905112880745788,0.6990950749068245,0.806622922052505,0.9070501468153332,1.0,1.0,1.0,1.0,1.0
218.19999999999783,0.0023098053960108503,0.0049825106385974795,0.010142109391127906,0.019481226226301503,0.035311239525949084,0.06039751086333883,0.09765401055462371,0.14951364974596917,0.21676639915085524,0.297593944785391,0.3868814166570669,0.4831253985763614,0.5878548742573717,0.6969614827830412,0.8051484816780433,0.9062997737540052,1.0,1.0,1.0,1.0,1.0
218.29999999999782,0.0021951608209076793,0.004764569844842828,0.009754678957035252,0.01883800606043401,0.03431549702773585,0.05896303168457234,0.09572922710222546,0.1471041157632055,0.21395442654225094,0.29453341036669284,0.38376498812096305,0.48014613546318685,0.5852104087565435,0.6948344011287112,0.8036767357784782,0.905550021141187,1.0,1.0,1.0,1.0,1.0
218.39999999999782,0.002086206279325519,0.0045561616404714384,0.009382047782371896,0.01821602236940231,0.03334783206561047,0.057562620426941644,0.0938423793375623,0.14473341088630728,0.21117892930495552,0.291504348835331,0.38067366097436356,0.4771852424691386,0.5825778378365966,0.692713810081098,0.8022076794310085,0.9048008884641104,1.0,1.0,1.0,1.0,1.0
218.4999999999978,0.0019826593747456003,0.004356869093407645,0.009023650582685604,0.017614574045701454,0.03240745296113822,0.05619546804448816,0.0919927196278468,0.14240090943301034,0.20843943433360992,0.2885064365663238,0.37760723305522553,0.4742426063361432,0.5799571080036986,0.6905996898380701,0.8007413077218418,0.9040523752104414,1.0,1.0,1.0,1.0,1.0
218.5999999999978,0.0018810360491237008,0.004160059793201623,0.008667657922857456,0.017013922955585337,0.03146360210025386,0.05481690021062596,0.09011975224324087,0.14003018698766373,0.2056459702092619,0.28544095444379797,0.37446445841688875,0.4712208099087809,0.5772612229283366,0.6884216684825692,0.799228675338678,0.9032794281614969,1.0,1.0,1.0,1.0,1.0
218.6999999999978,0.001767431212732534,0.003938579494088706,0.008264545002983304,0.016329816552196386,0.030382777408283275,0.05323021642913189,0.0879538867812194,0.13727725960388285,0.2023902709517982,0.2818570057753163,0.3707805231856887,0.46767076302332083,0.5740877263441837,0.685853245102182,0.7974421509114398,0.9023653107209824,1.0,1.0,1.0,1.0,1.0
218.7999999999978,0.0016606872574864116,0.0037288902552716934,0.007880179120155224,0.015673215830527602,0.029339078881081098,0.051689456953452326,0.08584007091669425,0.13457845001239827,0.19918611092905275,0.2783180530648545,0.3671328268316237,0.46414745838573385,0.570931673805341,0.683294402582031,0.7956596189130264,0.9014521179030387,1.0,1.0,1.0,1.0,1.0
218.8999999999978,0.001560389853419594,0.0035303643757094477,0.007513688469037683,0.015043014929089093,0.028331231305062286,0.05019329264236917,0.08377705387899934,0.1319326944190156,0.19603267430804283,0.274823531438586,0.3635210129045132,0.4606506945698415,0.5677929694380199,0.6807451051892233,0.7938810704236132,0.9005398487728729,1.0,1.0,1.0,1.0,1.0
